"6 Rue des Arvis 74000 Annecy
"
"Square Bernard Bosson 74600 Annecy
"
"179a Rue du Nantö 74330 Epagny-Metz-Tessy
"
"3 Place de la Porte d'Allinges 74500 Evian-Les-Bains
"
"13 bis Quai Baron de Blonay - Rd 1005 74500 Evian-Les-Bains
"
"97 Route de Présilly 74160 Feigières
"
"6910 Route du Chinaillonnn 74450 Le Grand-Bornand
"
"65 Chemin du ptou 74170 Les Contamines-Montjoie
"
"1373 Route de Lassarre 74260 Les Guets
"
"130 Route des Perrières 74260 Les Guets
"
"67 Place de l'Eglise 74380 Lucnges
"
"9 Promenade du Vieux Port 74290 Menthon-Saint-Bernard
"
"17 Route de l'Eglise 74130 Mont-Savonnex
"
"1391 Route du Clergeron 74150 Moye
"
"9000 Place du 31 décembre 1943 74410 Saint-Eustache
"
"237 Rue des Trois Lacs 74700 Sallanches
"
