"Allée Saint-Exupéry, Charnoz-sur-Ain, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01800, France";"45.8642116";"5.221125"
"58, Place des Halles, Le Maillet, Montplaisir, Châtillon-sur-Chalaronne, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01400, France";"46.118765";"4.956767"
"16, Route de Lyon, Le Bry, La Gasse, Civrieux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01390, France";"45.921235";"4.881866"
"Grande Rue, Le Château, Coligny, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01270, France";"46.3824759";"5.3452822"
"Place Soeur Rosalie Rendu, Champ Jacob, Confort, Nantua, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01200, France";"46.14993645";"5.822366553507936"
"Place du Candi, La Teppe, Roissiat, Courmangoux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01370, France";"46.3394402";"5.3682146"
"120, Rue du Plan d'Eau, Chevignat, Courmangoux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01370, France";"46.3316402";"5.3829498"
"Le Bourg, Le Foset, Cruzilles-lès-Mépillat, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01290, France";"46.223867";"4.8793559"
"360, Route du Village, La Bidière, Curtafond, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01310, France";"46.270157";"5.090607"
"Chemin des Chapotières, Dagneux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01120, France";"45.8577052";"5.0598788"
"131, Rue Jean-Claude Raccurt, Dagneux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01120, France";"45.85209";"5.076539"
"Place des Tilleuls, Dagneux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01120, France";"45.8511938";"5.0759671"
"1, Place de l'Hôtel-de-Ville, La Cité, Dortan, Nantua, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01590, France";"46.3188445";"5.6596142"
"33, Rue de la Paix, Drom, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01250, France";"46.218236";"5.36753"
"Route du Haut-Jura, Côte Druet, Échallon, Nantua, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01130, France";"46.2174317";"5.7381756"
"Rue du 6 et 7 Février 1944, Évosges, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01230, France";"45.9606889";"5.5007224"
"Route de Pérouges, Les Bruyères, Le Vessu, Faramans, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01800, France";"45.9068706";"5.1360483"
"Route de Fléchères, Fléchères, Fareins, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01480, France";"46.0304979";"4.7568286"
"Route de Racouze, Grand-Corent, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01250, France";"46.2009747";"5.4316477"
"Rue du Centre, La Guillotière, Guéreins, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01090, France";"46.1041328";"4.776214"
"Route de la Raie, Les Perrières, Hotonnes, Haut Valromey, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01260, France";"46.0225649";"5.685049"
"Rue des Lauzes, Lelinaz, Izieu, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01300, France";"45.6520227";"5.6414962"
"Rue Thomas Riboud, L'Hermitage, Petit Corvey, Jasseron, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01250, France";"46.2147625";"5.3271219"
"Place Marcel Viénot, La Boisse, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01120, France";"45.8417836";"5.032692558833849"
"52, Rue Gambetta, Lagnieu, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01150, France";"45.9024952";"5.3468864"
